"                              Asparagus pastorianus  \
Agromyzidae sp. 1                                     0                    0   
Ammophila terminata                                   0                    0   
Anaspis proteus                                       0                    1   
Anthophora alluaudi                                   0                    0   
Apis mellifera                                        1                    0   
Aprostocetus sp. 2                                    0                    0   
Attagenus wollastoni                                  0                    0   
Attalus ruficollis                                    0                    0   
Blaesoxipha sp. 1                                     0                    0   
Camponotus feae                                       1                    1   
Chetogena acuminata                                   0                    0   
Chloropidae sp. 5                                     0                    0   
Chloropidae sp. 6                                     0                    0   
Chrysomya albiceps                                    0                    0   
Dinarmoides spilopterus                               0                    1   
Eristalinus aeneus                                    0                    0   
Eristalinus taeniops                                  0                    1   
Eristalis tenax                                       0                    0   
Euderus sp.                                           0                    1   
Fannia sp.                                            0                    0   
Gnaphosidae sp. 1                                     0                    0   
Holepyris sp.                                         0                    0   
Lasioglossum loetum                                   0                    0   
Lasioglossum viride                                   0                    3   
Leptochilus eatoni                                    0                    0   
Lucilia sericata                                      0                    0   
Meligethes cf. canariensis                            0                    0   
Monomorium subopacum                                  0                    0   
Mordellistena cf. canariensis                         0                    0   
Musca domestica                                       0                    0   
Myopites nigrescens                                   0                    1   
Nomioides fortunatus                                  0                    0   
Oscinella sp. 1                                       0                    0   
Oscinella sp. 2                                       0                    0   
Oxyopes cf. kraepelinorum                             0                    0   
Phyto discrepans                                      0                    0   
Plagiolepis schmitzii                                 0                    0   
Plagiolepis sp. 2                                     3                    7   
Platypalpus sp. 2                                     0                    0   
Pteromalus sp. 4                                      0                    0   
Sarcophagidae sp. 5                                   0                    0   
Sarcophagidae sp. 8                                   0                    0   
Scenopinus sp.                                        0                    0   
Sciaridae sp. 1                                       0                    0   
Sibinia sericea                                       0                    0   
Synthesomyia nudiseta                                 0                    0   
Syritta pipiens                                       0                    0   
Themnothorax hesperius                                0                    0   
Thysanoptera sp. 1                                    2                    0   
Thysanoptera sp. 2                                    4                    5   
Thysanoptera sp. 3                                    0                    0   
Torymoides lindbergi                                  0                    3   
Trixoscelis sp.                                       0                    0   
Urelliosoma guimari                                   0                    3   

                               Lotus sessilifolius  Lycium intricatum  \
Agromyzidae sp. 1                                0                  0   
Ammophila terminata                              0                  0   
Anaspis proteus                                  0                  0   
Anthophora alluaudi                              1                  0   
Apis mellifera                                   0                  0   
Aprostocetus sp. 2                               0                  0   
Attagenus wollastoni                             0                  0   
Attalus ruficollis                               0                  0   
Blaesoxipha sp. 1                                0                  0   
Camponotus feae                                  0                  1   
Chetogena acuminata                              0                  0   
Chloropidae sp. 5                                0                  0   
Chloropidae sp. 6                                0                  0   
Chrysomya albiceps                               0                  0   
Dinarmoides spilopterus                          0                  0   
Eristalinus aeneus                               0                  0   
Eristalinus taeniops                             0                  0   
Eristalis tenax                                  0                  0   
Euderus sp.                                      0                  0   
Fannia sp.                                       0                  0   
Gnaphosidae sp. 1                                0                  0   
Holepyris sp.                                    0                  0   
Lasioglossum loetum                              0                  0   
Lasioglossum viride                              0                  0   
Leptochilus eatoni                               0                  0   
Lucilia sericata                                 0                  0   
Meligethes cf. canariensis                       1                  0   
Monomorium subopacum                             0                  0   
Mordellistena cf. canariensis                    0                  0   
Musca domestica                                  0                  0   
Myopites nigrescens                              0                  0   
Nomioides fortunatus                             1                  0   
Oscinella sp. 1                                  0                  0   
Oscinella sp. 2                                  0                  0   
Oxyopes cf. kraepelinorum                        0                  0   
Phyto discrepans                                 0                  0   
Plagiolepis schmitzii                            0                  0   
Plagiolepis sp. 2                                0                  0   
Platypalpus sp. 2                                0                  0   
Pteromalus sp. 4                                 0                  0   
Sarcophagidae sp. 5                              0                  0   
Sarcophagidae sp. 8                              0                  0   
Scenopinus sp.                                   0                  0   
Sciaridae sp. 1                                  0                  0   
Sibinia sericea                                  0                  0   
Synthesomyia nudiseta                            0                  0   
Syritta pipiens                                  0                  0   
Themnothorax hesperius                           1                  0   
Thysanoptera sp. 1                               0                  0   
Thysanoptera sp. 2                               0                  0   
Thysanoptera sp. 3                               0                  0   
Torymoides lindbergi                             0                  0   
Trixoscelis sp.                                  0                  0   
Urelliosoma guimari                              0                  0   

                               Periploca laevigata  Satureja kuegleri  \
Agromyzidae sp. 1                                0                  0   
Ammophila terminata                              0                  0   
Anaspis proteus                                  0                  0   
Anthophora alluaudi                              0                  0   
Apis mellifera                                   0                  0   
Aprostocetus sp. 2                               0                  0   
Attagenus wollastoni                             0                  0   
Attalus ruficollis                               0                  0   
Blaesoxipha sp. 1                                0                  0   
Camponotus feae                                 12                  0   
Chetogena acuminata                              0                  0   
Chloropidae sp. 5                                1                  0   
Chloropidae sp. 6                                1                  0   
Chrysomya albiceps                              35                  0   
Dinarmoides spilopterus                          0                  0   
Eristalinus aeneus                               0                  0   
Eristalinus taeniops                             0                  0   
Eristalis tenax                                  0                  0   
Euderus sp.                                      0                  0   
Fannia sp.                                       3                  0   
Gnaphosidae sp. 1                                0                  1   
Holepyris sp.                                    0                  0   
Lasioglossum loetum                              0                  0   
Lasioglossum viride                              0                  0   
Leptochilus eatoni                               0                  0   
Lucilia sericata                                14                  0   
Meligethes cf. canariensis                       0                  0   
Monomorium subopacum                             1                  0   
Mordellistena cf. canariensis                    0                  0   
Musca domestica                                  3                  1   
Myopites nigrescens                              0                  0   
Nomioides fortunatus                             0                  0   
Oscinella sp. 1                                  0                  0   
Oscinella sp. 2                                  0                  0   
Oxyopes cf. kraepelinorum                        0                  0   
Phyto discrepans                                 0                  0   
Plagiolepis schmitzii                            0                  0   
Plagiolepis sp. 2                                1                  0   
Platypalpus sp. 2                                0                  0   
Pteromalus sp. 4                                 0                  0   
Sarcophagidae sp. 5                              4                  0   
Sarcophagidae sp. 8                              2                  0   
Scenopinus sp.                                   1                  0   
Sciaridae sp. 1                                  5                  0   
Sibinia sericea                                  0                  0   
Synthesomyia nudiseta                            0                  0   
Syritta pipiens                                  0                  0   
Themnothorax hesperius                           0                  0   
Thysanoptera sp. 1                               0                  1   
Thysanoptera sp. 2                               0                  0   
Thysanoptera sp. 3                               0                  0   
Torymoides lindbergi                             0                  0   
Trixoscelis sp.                                  0                  0   
Urelliosoma guimari                              0                  0   

                               Schizogyne sericea  
Agromyzidae sp. 1                               0  
Ammophila terminata                             0  
Anaspis proteus                                 0  
Anthophora alluaudi                             0  
Apis mellifera                                  1  
Aprostocetus sp. 2                              0  
Attagenus wollastoni                            1  
Attalus ruficollis                              0  
Blaesoxipha sp. 1                               0  
Camponotus feae                                 2  
Chetogena acuminata                             0  
Chloropidae sp. 5                               0  
Chloropidae sp. 6                               0  
Chrysomya albiceps                              0  
Dinarmoides spilopterus                         0  
Eristalinus aeneus                              0  
Eristalinus taeniops                            0  
Eristalis tenax                                 0  
Euderus sp.                                     1  
Fannia sp.                                      0  
Gnaphosidae sp. 1                               0  
Holepyris sp.                                   0  
Lasioglossum loetum                             0  
Lasioglossum viride                             0  
Leptochilus eatoni                              0  
Lucilia sericata                                0  
Meligethes cf. canariensis                      0  
Monomorium subopacum                            0  
Mordellistena cf. canariensis                   0  
Musca domestica                                 0  
Myopites nigrescens                            19  
Nomioides fortunatus                            0  
Oscinella sp. 1                                 0  
Oscinella sp. 2                                 0  
Oxyopes cf. kraepelinorum                       0  
Phyto discrepans                                0  
Plagiolepis schmitzii                           2  
Plagiolepis sp. 2                               0  
Platypalpus sp. 2                               0  
Pteromalus sp. 4                                0  
Sarcophagidae sp. 5                             0  
Sarcophagidae sp. 8                             0  
Scenopinus sp.                                  0  
Sciaridae sp. 1                                 0  
Sibinia sericea                                 0  
Synthesomyia nudiseta                           0  
Syritta pipiens                                 0  
Themnothorax hesperius                          1  
Thysanoptera sp. 1                              1  
Thysanoptera sp. 2                              8  
Thysanoptera sp. 3                              0  
Torymoides lindbergi                            0  
Trixoscelis sp.                                 0  
Urelliosoma guimari                             0  "
"                          Argyranthemum frutescens  Ceballosia fruticosa  \
Amegilla canifrons                               0                     0   
Anaspis proteus                                  0                     0   
Anthophora alluaudi                              0                     0   
Apis mellifera                                   0                     0   
Attalus pallipes                                 0                     0   
Aulacoderus canariensis                          1                     0   
Bracon sp.                                       0                     0   
Camponotus feae                                  7                    13   
Chloropidae sp.                                  0                     0   
Cryptocephalus gounellei                         0                     0   
Dasytes subaenescens                             5                     0   
Elasmus platyedrae                               1                     0   
Eristalinus aeneus                               1                     0   
Estheria simonyi                                 0                     0   
Eumerus latitarsis                               0                     0   
Geometridae sp.                                  0                     0   
Lasioglossum loetum                              0                     0   
Lasioglossum viride                             11                     0   
Leptochilus cruentatus                           1                     0   
Leptochilus eatoni                               0                     0   
Malthinus mutabilis                              0                     0   
Meligethes canariensis                           4                     9   
Musca domestica                                  0                     0   
Phthiria simonyi                                 0                     8   
Plagiolepis sp. 2                                0                     1   
Pteromalus sp. 1                                 2                     0   
Pteromalus sp. 4                                 2                     0   
Sciaridae sp.                                    0                     0   
Syritta pipiens                                  1                     0   
Tethina marmorata                                0                     0   
Themnothorax hesperius                           0                     0   
Thomisus cf. onustus                             0                     0   
Thysanoptera sp. 1                               9                     0   
Thysanoptera sp. 2                              13                     0   
Thysanoptera sp. 7                              11                     0   

                          Euphorbia balsamifera (f)  \
Amegilla canifrons                                0   
Anaspis proteus                                   0   
Anthophora alluaudi                               0   
Apis mellifera                                    0   
Attalus pallipes                                  0   
Aulacoderus canariensis                           0   
Bracon sp.                                        0   
Camponotus feae                                  29   
Chloropidae sp.                                   0   
Cryptocephalus gounellei                          0   
Dasytes subaenescens                              0   
Elasmus platyedrae                                0   
Eristalinus aeneus                                0   
Estheria simonyi                                  0   
Eumerus latitarsis                                2   
Geometridae sp.                                   0   
Lasioglossum loetum                               0   
Lasioglossum viride                               0   
Leptochilus cruentatus                            0   
Leptochilus eatoni                                0   
Malthinus mutabilis                               0   
Meligethes canariensis                            0   
Musca domestica                                   0   
Phthiria simonyi                                  0   
Plagiolepis sp. 2                                 2   
Pteromalus sp. 1                                  0   
Pteromalus sp. 4                                  0   
Sciaridae sp.                                     0   
Syritta pipiens                                   0   
Tethina marmorata                                 1   
Themnothorax hesperius                            1   
Thomisus cf. onustus                              0   
Thysanoptera sp. 1                                0   
Thysanoptera sp. 2                                0   
Thysanoptera sp. 7                                0   

                          Euphorbia balsamifera (m)  Euphorbia lamarckii  \
Amegilla canifrons                                0                    0   
Anaspis proteus                                  21                    0   
Anthophora alluaudi                               0                    0   
Apis mellifera                                    0                    0   
Attalus pallipes                                  1                    0   
Aulacoderus canariensis                           0                    0   
Bracon sp.                                        1                    0   
Camponotus feae                                  20                   11   
Chloropidae sp.                                   1                    0   
Cryptocephalus gounellei                          1                    0   
Dasytes subaenescens                              2                    1   
Elasmus platyedrae                                0                    0   
Eristalinus aeneus                                0                    0   
Estheria simonyi                                  1                    0   
Eumerus latitarsis                                8                    0   
Geometridae sp.                                   0                    0   
Lasioglossum loetum                               0                    0   
Lasioglossum viride                               2                    0   
Leptochilus cruentatus                            0                    0   
Leptochilus eatoni                                0                    0   
Malthinus mutabilis                               0                    0   
Meligethes canariensis                            0                    0   
Musca domestica                                   0                    0   
Phthiria simonyi                                  0                    0   
Plagiolepis sp. 2                                 2                    0   
Pteromalus sp. 1                                  0                    0   
Pteromalus sp. 4                                  0                    0   
Sciaridae sp.                                     1                    0   
Syritta pipiens                                   0                    0   
Tethina marmorata                                 0                    0   
Themnothorax hesperius                            0                    0   
Thomisus cf. onustus                              1                    0   
Thysanoptera sp. 1                               26                    0   
Thysanoptera sp. 2                                0                    0   
Thysanoptera sp. 7                               17                    0   

                          Fagonia albiflora  Launaea arborescens  \
Amegilla canifrons                        0                    0   
Anaspis proteus                          22                    0   
Anthophora alluaudi                       1                    0   
Apis mellifera                            0                    0   
Attalus pallipes                          0                    0   
Aulacoderus canariensis                   0                    0   
Bracon sp.                                0                    0   
Camponotus feae                           1                    0   
Chloropidae sp.                           0                    0   
Cryptocephalus gounellei                  0                    0   
Dasytes subaenescens                      0                    1   
Elasmus platyedrae                        0                    0   
Eristalinus aeneus                        0                    0   
Estheria simonyi                          0                    0   
Eumerus latitarsis                        0                    0   
Geometridae sp.                           0                    0   
Lasioglossum loetum                       2                    0   
Lasioglossum viride                       1                    0   
Leptochilus cruentatus                    0                    0   
Leptochilus eatoni                        0                    0   
Malthinus mutabilis                       0                    0   
Meligethes canariensis                    0                    0   
Musca domestica                           0                    0   
Phthiria simonyi                          0                    0   
Plagiolepis sp. 2                         0                    0   
Pteromalus sp. 1                          0                    0   
Pteromalus sp. 4                          0                    0   
Sciaridae sp.                             0                    0   
Syritta pipiens                           0                    0   
Tethina marmorata                         0                    0   
Themnothorax hesperius                    0                    0   
Thomisus cf. onustus                      0                    0   
Thysanoptera sp. 1                        0                    0   
Thysanoptera sp. 2                       40                    0   
Thysanoptera sp. 7                        0                    0   

                          Lycium intricatum  Nauplius aquaticus  \
Amegilla canifrons                        1                   0   
Anaspis proteus                           1                   0   
Anthophora alluaudi                      10                   0   
Apis mellifera                            0                   0   
Attalus pallipes                          0                   0   
Aulacoderus canariensis                   0                   0   
Bracon sp.                                0                   0   
Camponotus feae                           1                   3   
Chloropidae sp.                           0                   0   
Cryptocephalus gounellei                  0                   0   
Dasytes subaenescens                      0                   0   
Elasmus platyedrae                        0                   0   
Eristalinus aeneus                        0                   0   
Estheria simonyi                          0                   0   
Eumerus latitarsis                        0                   0   
Geometridae sp.                           0                   0   
Lasioglossum loetum                       0                   0   
Lasioglossum viride                       3                   0   
Leptochilus cruentatus                    0                   0   
Leptochilus eatoni                        0                   0   
Malthinus mutabilis                       0                   0   
Meligethes canariensis                    0                   0   
Musca domestica                           0                   0   
Phthiria simonyi                          0                   0   
Plagiolepis sp. 2                         0                   0   
Pteromalus sp. 1                          0                   0   
Pteromalus sp. 4                          0                   0   
Sciaridae sp.                             0                   0   
Syritta pipiens                           0                   0   
Tethina marmorata                         0                   0   
Themnothorax hesperius                    0                   0   
Thomisus cf. onustus                      0                   0   
Thysanoptera sp. 1                        0                   0   
Thysanoptera sp. 2                        0                   6   
Thysanoptera sp. 7                        0                   0   

                          Neochamaelea pulverulenta  Periploca laevigata  \
Amegilla canifrons                                0                    0   
Anaspis proteus                                   0                    1   
Anthophora alluaudi                               0                    0   
Apis mellifera                                    0                    1   
Attalus pallipes                                  0                    0   
Aulacoderus canariensis                           0                    0   
Bracon sp.                                        0                    0   
Camponotus feae                                  10                   49   
Chloropidae sp.                                   0                    0   
Cryptocephalus gounellei                          0                    0   
Dasytes subaenescens                              0                    0   
Elasmus platyedrae                                0                    0   
Eristalinus aeneus                                0                    0   
Estheria simonyi                                  0                    3   
Eumerus latitarsis                                0                    0   
Geometridae sp.                                   0                    1   
Lasioglossum loetum                               0                    0   
Lasioglossum viride                               0                    0   
Leptochilus cruentatus                            0                    0   
Leptochilus eatoni                                0                    0   
Malthinus mutabilis                               0                    0   
Meligethes canariensis                            0                    0   
Musca domestica                                   0                    1   
Phthiria simonyi                                  0                    0   
Plagiolepis sp. 2                                 0                    0   
Pteromalus sp. 1                                  0                    0   
Pteromalus sp. 4                                  0                    0   
Sciaridae sp.                                     0                    1   
Syritta pipiens                                   0                    0   
Tethina marmorata                                 0                    0   
Themnothorax hesperius                            0                    0   
Thomisus cf. onustus                              0                    0   
Thysanoptera sp. 1                                0                    0   
Thysanoptera sp. 2                                0                    0   
Thysanoptera sp. 7                                0                    0   

                          Rubia fruticosa  Schizogyne sericea  
Amegilla canifrons                      0                   0  
Anaspis proteus                         1                   3  
Anthophora alluaudi                     0                   0  
Apis mellifera                          0                   0  
Attalus pallipes                        1                   0  
Aulacoderus canariensis                 0                   0  
Bracon sp.                              0                   0  
Camponotus feae                         7                   6  
Chloropidae sp.                         0                   0  
Cryptocephalus gounellei                0                   0  
Dasytes subaenescens                    0                   0  
Elasmus platyedrae                      0                   0  
Eristalinus aeneus                      0                   0  
Estheria simonyi                        0                   0  
Eumerus latitarsis                      0                   0  
Geometridae sp.                         0                   0  
Lasioglossum loetum                     0                   0  
Lasioglossum viride                     0                   2  
Leptochilus cruentatus                  0                   1  
Leptochilus eatoni                      0                   1  
Malthinus mutabilis                     1                   0  
Meligethes canariensis                  0                   0  
Musca domestica                         0                   0  
Phthiria simonyi                        0                   0  
Plagiolepis sp. 2                       0                   0  
Pteromalus sp. 1                        0                   0  
Pteromalus sp. 4                        0                   0  
Sciaridae sp.                           1                   0  
Syritta pipiens                         0                   0  
Tethina marmorata                       0                   0  
Themnothorax hesperius                  0                   0  
Thomisus cf. onustus                    0                   0  
Thysanoptera sp. 1                      0                   0  
Thysanoptera sp. 2                      0                   0  
Thysanoptera sp. 7                      0                   0  "
"                               Argyranthemum frutescens  \
Agromyzidae? sp. 2                                    0   
Amegilla quadrifasciata                               0   
Anaspis proteus                                       0   
Anthophora alluaudi                                   0   
Anthophora orotavae                                   0   
Apis mellifera                                        1   
Bassus sp.                                            0   
Camponotus feae                                       8   
Ceratogoponidae sp.                                   0   
Chetogena acuminata                                   0   
Chironomidae sp.                                      0   
Chloropidae sp. 5                                     0   
Coccinella miranda                                    0   
Crematogaster alluaudi                                0   
Dasytes cf. subaenescens                              0   
Dasytes subaenescens                                  3   
Eristalis tenax                                       1   
Estheria simonyi                                      0   
Eucera gracilipes                                     0   
Euderus sp.                                           0   
Eumerus latitarsis                                    0   
Eumerus nivariae                                      0   
Hylaeus ater                                          0   
Lasioglossum loetum                                   0   
Lasioglossum viride                                   4   
Leptochilus cruentatus                                0   
Malthinus mutabilis                                   0   
Megaselia sp. 2                                       0   
Meligethes canariensis                                0   
Minotetrastichus sp.                                  0   
Musca domestica                                       0   
Myathropa florea                                      1   
Neodryophilus cryptophagoides                         0   
Phthiria simonyi                                      0   
Plagiolepis sp. 2                                     0   
Platypalpus sp.                                       0   
Scenopinus sp.                                        1   
Sciaridae sp.                                         0   
Syritta pipiens                                       3   
Themnothorax hesperius                                0   
Thysanoptera sp. 1                                    3   
Thysanoptera sp. 2                                    2   
Thysanoptera sp. 3                                    0   
Thysanoptera sp. 7                                   37   
Urelliosoma guimari                                   0   

                               Asphaltklee bituminosa  Ceballosia fruticosa  \
Agromyzidae? sp. 2                                  0                     0   
Amegilla quadrifasciata                             0                     0   
Anaspis proteus                                     0                     4   
Anthophora alluaudi                                 0                     0   
Anthophora orotavae                                 0                     0   
Apis mellifera                                      0                     0   
Bassus sp.                                          0                     0   
Camponotus feae                                     0                     6   
Ceratogoponidae sp.                                 0                     0   
Chetogena acuminata                                 0                     0   
Chironomidae sp.                                    0                     0   
Chloropidae sp. 5                                   0                     0   
Coccinella miranda                                  0                     0   
Crematogaster alluaudi                              0                     0   
Dasytes cf. subaenescens                            0                     0   
Dasytes subaenescens                                0                     0   
Eristalis tenax                                     0                     0   
Estheria simonyi                                    0                     1   
Eucera gracilipes                                   1                     0   
Euderus sp.                                         0                     0   
Eumerus latitarsis                                  0                     0   
Eumerus nivariae                                    0                     0   
Hylaeus ater                                        0                     0   
Lasioglossum loetum                                 0                     0   
Lasioglossum viride                                 0                     0   
Leptochilus cruentatus                              0                     0   
Malthinus mutabilis                                 0                     0   
Megaselia sp. 2                                     0                     0   
Meligethes canariensis                              0                     5   
Minotetrastichus sp.                                0                     0   
Musca domestica                                     0                     0   
Myathropa florea                                    0                     0   
Neodryophilus cryptophagoides                       0                     0   
Phthiria simonyi                                    0                     4   
Plagiolepis sp. 2                                   0                     0   
Platypalpus sp.                                     0                     0   
Scenopinus sp.                                      0                     0   
Sciaridae sp.                                       0                     0   
Syritta pipiens                                     0                     1   
Themnothorax hesperius                              0                     0   
Thysanoptera sp. 1                                  0                     0   
Thysanoptera sp. 2                                  0                     0   
Thysanoptera sp. 3                                  0                     0   
Thysanoptera sp. 7                                  0                     0   
Urelliosoma guimari                                 0                     0   

                               Ceropegia dichotoma  Euphorbia balsamifera (f)  \
Agromyzidae? sp. 2                               0                          0   
Amegilla quadrifasciata                          0                          0   
Anaspis proteus                                  0                          0   
Anthophora alluaudi                              0                          0   
Anthophora orotavae                              0                          0   
Apis mellifera                                   0                          0   
Bassus sp.                                       0                          0   
Camponotus feae                                  1                         24   
Ceratogoponidae sp.                              0                          1   
Chetogena acuminata                              0                          0   
Chironomidae sp.                                 0                          1   
Chloropidae sp. 5                                0                          0   
Coccinella miranda                               0                          0   
Crematogaster alluaudi                           0                          0   
Dasytes cf. subaenescens                         0                          0   
Dasytes subaenescens                             0                          0   
Eristalis tenax                                  0                          0   
Estheria simonyi                                 0                          1   
Eucera gracilipes                                0                          0   
Euderus sp.                                      0                          0   
Eumerus latitarsis                               0                          0   
Eumerus nivariae                                 0                          0   
Hylaeus ater                                     0                          0   
Lasioglossum loetum                              0                          0   
Lasioglossum viride                              0                          0   
Leptochilus cruentatus                           0                          0   
Malthinus mutabilis                              0                          0   
Megaselia sp. 2                                  0                          3   
Meligethes canariensis                           0                          0   
Minotetrastichus sp.                             0                          0   
Musca domestica                                  0                          0   
Myathropa florea                                 0                          0   
Neodryophilus cryptophagoides                    0                          0   
Phthiria simonyi                                 0                          0   
Plagiolepis sp. 2                                0                         35   
Platypalpus sp.                                  0                          2   
Scenopinus sp.                                   0                          0   
Sciaridae sp.                                    0                          0   
Syritta pipiens                                  0                          0   
Themnothorax hesperius                           0                          7   
Thysanoptera sp. 1                               0                          0   
Thysanoptera sp. 2                               0                          0   
Thysanoptera sp. 3                               1                          0   
Thysanoptera sp. 7                               2                          0   
Urelliosoma guimari                              0                          0   

                               Euphorbia balsamifera (m)  Euphorbia lamarckii  \
Agromyzidae? sp. 2                                     0                    0   
Amegilla quadrifasciata                                0                    0   
Anaspis proteus                                       19                    0   
Anthophora alluaudi                                    0                    0   
Anthophora orotavae                                    0                    0   
Apis mellifera                                         0                    0   
Bassus sp.                                             4                    0   
Camponotus feae                                       51                   20   
Ceratogoponidae sp.                                    0                    0   
Chetogena acuminata                                    0                    0   
Chironomidae sp.                                       0                    0   
Chloropidae sp. 5                                      0                    0   
Coccinella miranda                                     0                    0   
Crematogaster alluaudi                                 1                    0   
Dasytes cf. subaenescens                               1                    0   
Dasytes subaenescens                                   0                    0   
Eristalis tenax                                        0                    0   
Estheria simonyi                                       3                    1   
Eucera gracilipes                                      0                    1   
Euderus sp.                                            0                    0   
Eumerus latitarsis                                    11                    0   
Eumerus nivariae                                       8                    2   
Hylaeus ater                                           0                    0   
Lasioglossum loetum                                    0                    0   
Lasioglossum viride                                    0                    0   
Leptochilus cruentatus                                 0                    0   
Malthinus mutabilis                                    2                    0   
Megaselia sp. 2                                        0                    0   
